"word","length","n_synsets","n_synonyms","n_consonants","n_vowels","n_hypernyms","n_hyponyms","n_consonantconjuncts","n_syllables","frequency","label","avg_simplicity_rank"
"आहर",0.1,0.121212121212121,0.162264150943396,0.285714285714286,0.166666666666667,0.125333333333333,0.808,0,0.333333333333333,0.00134116118866,0,4.77777777777778
"युग",0.1,0.212121212121212,0.088679245283019,0.285714285714286,0.166666666666667,0.28,0.038545454545455,0,0.166666666666667,0.5952842187377,0,5
"मृत्यु",0.4,0,0.09622641509434,0.428571428571429,0.5,0.016,0.017454545454546,0.5,0.333333333333333,0.18460003489122,0,3.75
"निधन",0.2,0,0.09622641509434,0.428571428571429,0.166666666666667,0.016,0.017454545454546,0,0.333333333333333,0.083991790762452,0,3.25
"मरण",0.1,0,0.09622641509434,0.428571428571429,0,0.016,0.017454545454546,0,0.333333333333333,0.011645434640709,0,3.75
"स्वर्गवास",0.7,0,0.09622641509434,0.857142857142857,0.5,0.016,0.017454545454546,1,0.666666666666667,0.008879619411279,0,4.25
"देहांत",0.4,0,0.09622641509434,0.428571428571429,0.5,0.016,0.017454545454546,0,0.333333333333333,0.010880964095367,0,4
"शरीरान्त",0.6,0,0.09622641509434,0.714285714285714,0.5,0.016,0.017454545454546,0.5,0.5,2.94027132823817E-05,0,3.5
"प्राणांत",0.6,0,0.09622641509434,0.571428571428571,0.666666666666667,0.016,0.017454545454546,0.5,0.5,0.000331270569648,0,3.25
"अंत",0.1,0.181818181818182,0.322641509433962,0.142857142857143,0.333333333333333,0.152,0.065454545454546,0,0.166666666666667,0.631901713383949,0,4.75
"अन्त",0.2,0.151515151515152,0.313207547169811,0.285714285714286,0.333333333333333,0.149333333333333,0.065454545454546,0.5,0.166666666666667,0.094721466568728,0,4.6
"इंतकाल",0.4,0,0.09622641509434,0.428571428571429,0.5,0.016,0.017454545454546,0,0.5,0.003324466781795,0,3.5
"इन्तक़ाल",0.6,0,0.09622641509434,0.571428571428571,0.666666666666667,0.016,0.017454545454546,0.5,0.5,3.92036177098423E-06,0,3.75
"इन्तिक़ाल",0.7,0,0.09622641509434,0.571428571428571,0.833333333333333,0.016,0.017454545454546,0.5,0.5,0,0,3.25
"इंतिकाल",0.5,0,0.09622641509434,0.428571428571429,0.666666666666667,0.016,0.017454545454546,0,0.5,6.8606330992224E-05,0,3.25
"ख़ात्मा",0.5,0.03030303030303,0.149056603773585,0.428571428571429,0.666666666666667,0.037333333333333,0.021090909090909,0.5,0.333333333333333,0,0,3.83333333333333
"खात्मा",0.4,0.03030303030303,0.149056603773585,0.428571428571429,0.5,0.037333333333333,0.021090909090909,0.5,0.333333333333333,0.014707237183847,0,4
"खातमा",0.3,0.03030303030303,0.149056603773585,0.428571428571429,0.333333333333333,0.037333333333333,0.021090909090909,0,0.333333333333333,0.000203858812091,0,4
"ख़ातमा",0.4,0.03030303030303,0.149056603773585,0.428571428571429,0.5,0.037333333333333,0.021090909090909,0,0.333333333333333,2.54823515113975E-05,0,4.16666666666667
"अंतिमयात्रा",0.9,0,0.09622641509434,0.714285714285714,1,0.016,0.017454545454546,0.5,0.833333333333333,6.66461501067319E-05,0,3.5
"अन्तिमयात्रा",1,0,0.09622641509434,0.857142857142857,1,0.016,0.017454545454546,1,0.833333333333333,3.92036177098423E-06,0,3.25
"अंतिमसफर",0.6,0,0.09622641509434,0.714285714285714,0.5,0.016,0.017454545454546,0,0.833333333333333,0,0,3.75
"महाप्रस्थान",0.9,0,0.09622641509434,1,0.666666666666667,0.016,0.017454545454546,1,0.666666666666667,0.000154854289954,0,3.5
"फना",0.1,0.03030303030303,0.186792452830189,0.285714285714286,0.166666666666667,0.056,0.034181818181818,0,0.166666666666667,0.000336423428608,0,3.44444444444444
"दीर्घनिद्रा",0.9,0,0.09622641509434,0.857142857142857,0.833333333333333,0.016,0.017454545454546,1,0.666666666666667,5.88054265647634E-06,0,3.5
"महानिद्रा",0.7,0,0.09622641509434,0.714285714285714,0.666666666666667,0.016,0.017454545454546,0.5,0.666666666666667,4.50841603663186E-05,0,3.5
"चिरनिद्रा",0.7,0,0.09622641509434,0.714285714285714,0.666666666666667,0.016,0.017454545454546,0.5,0.666666666666667,0.000437120337465,0,3.25
"अवसान",0.3,0.121212121212121,0.241509433962264,0.428571428571429,0.333333333333333,0.152,0.049454545454546,0,0.5,0.007124286781232,0,3.5
"शिवसायुज्य",0.8,0,0.09622641509434,0.857142857142857,0.666666666666667,0.016,0.017454545454546,0.5,0.833333333333333,1.17610853129527E-05,0,3.25
"फौत",0.1,0,0.09622641509434,0.285714285714286,0.166666666666667,0.016,0.017454545454546,0,0.166666666666667,0.000208624901803,0,3
"यम",0,0.090909090909091,0.058490566037736,0.285714285714286,0,0.152,0.002181818181818,0,0.166666666666667,0.096113916430231,0,4.33333333333333
"धर्म",0.2,0.272727272727273,0.20377358490566,0.428571428571429,0.166666666666667,0.325333333333333,0.124363636363636,0.5,0.166666666666667,0.525208689899052,0,4.625
"धरम",0.1,0.272727272727273,0.20377358490566,0.428571428571429,0,0.325333333333333,0.124363636363636,0,0.333333333333333,0.010635499091106,0,4.25
"मौका",0.2,0.090909090909091,0.062264150943396,0.285714285714286,0.333333333333333,0.176,0.027636363636364,0,0.333333333333333,0.686180103623227,0,4.5
"मुहूर्त",0.5,0.121212121212121,0.088679245283019,0.571428571428571,0.5,0.237333333333333,0.04,0.5,0.333333333333333,0.010125674537012,0,4.33333333333333
"औसर",0.1,0.03030303030303,0.039622641509434,0.285714285714286,0.166666666666667,0.101333333333333,0.027636363636364,0,0.333333333333333,4.73296401871672E-05,0,4
"नौबत",0.2,0.03030303030303,0.032075471698113,0.428571428571429,0.166666666666667,0.072,0.026181818181818,0,0.333333333333333,0.00881478692698,0,4.66666666666667
"योग",0.1,0.939393939393939,0.958490566037736,0.285714285714286,0.166666666666667,0.952,0.680727272727273,0,0.166666666666667,0.402938347829442,0,4.6
"जोग",0.1,1,1,0.285714285714286,0.166666666666667,1,0.680727272727273,0,0.166666666666667,0.005620779442062,0,4.1
"दाव",0.1,0.363636363636364,0.371698113207547,0.285714285714286,0.166666666666667,0.698666666666667,0.130181818181818,0,0.166666666666667,0.055651596906575,0,4.36363636363636
"चांस",0.2,0,0.030188679245283,0.285714285714286,0.333333333333333,0.037333333333333,0.026181818181818,0,0.166666666666667,0.003130210294197,0,4
"चान्स",0.3,0,0.030188679245283,0.428571428571429,0.333333333333333,0.037333333333333,0.026181818181818,0.5,0.166666666666667,0.000134817762957,0,3.66666666666667
"आकर्ष",1,1,1,1,1,1,1,1,1,0.003511198669722,0,4.25
"परिक्रमा",0.666666666666667,0.333333333333333,0.2,0.75,0.5,1,0,0.5,0.333333333333333,0.098059616720241,0,3.8
"फेरा",0,0.5,0.6,0,0,0.828571428571429,0.086956521739131,0,0,0.007176438518173,0,3.8
"दुर्गति",0.666666666666667,0,0,0.666666666666667,0.5,0,0,1,0,0.102125438571056,0,3.33333333333333
"दुर्दशा",0.666666666666667,0,0,0.666666666666667,0.5,0,0,1,0,0.283875083364746,0,2.83333333333333
"दुरावस्था",1,0,0,1,0.75,0,0,1,1,0.005683300953983,0,3.5
"फ़ज़ीहत",0.666666666666667,0.2,1,0.666666666666667,0.5,0.307692307692308,0.012295081967213,0,0.5,0,0,2.9375
"फजीअत",0.333333333333333,0.2,1,0.333333333333333,0.25,0.307692307692308,0.012295081967213,0,0,5.79928668773741E-05,0,3.375
"फजीहत",0.333333333333333,0.2,1,0.666666666666667,0,0.307692307692308,0.012295081967213,0,0.5,0.119813262968655,0,3.5
"अगति",0.166666666666667,0.4,0.359375,0,0.25,1,0,0,0,4.75402521840681E-05,0,3.14285714285714
"अगत",0,0.2,0.234375,0,0,0.461538461538462,0,0,0,0.00041218964079,0,3.375
"दुर्गत",0.5,0,0,0.666666666666667,0.25,0,0,1,0,0.006872154724969,0,4.33333333333333
"अपति",0.166666666666667,0,0,0,0.25,0,0,0,0,0.000302517477837,0,3.5
"विपाक",0.333333333333333,1,0.765625,0.333333333333333,0.25,0.846153846153846,0.108606557377049,0,0,0.002051593082685,0,3.05
"अवगति",0.333333333333333,0.2,0.15625,0.333333333333333,0.25,0,1,0,0.5,0.000820328384398,0,3.14285714285714
"टाल",0,0.5,0.277777777777778,0,0,0.385964912280702,0.422939068100358,0,0,0.207247900612869,0,
"ढेर",0,0.5,0.458333333333333,0,0,0.736842105263158,0.426523297491039,0,0,0.324031379708754,0,4.2
"अम्बार",0.6,0.5,0.472222222222222,0.5,0.666666666666667,0.614035087719298,0.426523297491039,1,0.5,0.006228421967428,0,3.6
"नाज़िर",0.6,0.5,0.152777777777778,0.5,0.666666666666667,0.56140350877193,0.010752688172043,0,0.5,0.001428785765124,0,3.75
"तनाव",0.25,0.75,0.152542372881356,0.666666666666667,0,0.238095238095238,0.05,0,1,1,0,4.33333333333333
"टान",0,0,0,0.333333333333333,0,0,0.05,0,0,0,0,3.66666666666667
"तान",0,0.75,0.11864406779661,0.333333333333333,0,0.214285714285714,0.05,0,0,0.276302809682923,0,4
"पैर",0.2,0.5,0.482758620689655,0.25,0.25,0.112903225806452,0,0,0,0.360454095367295,0,4.85714285714286
"पाँव",0.4,0.166666666666667,0.206896551724138,0.25,0.5,0.048387096774194,0,0,0,0.120618703423884,0,4.57142857142857
"टाँग",0.4,0,0.03448275862069,0.25,0.5,0,0,0,0,0.013838462446895,0,5
"टांग",0.4,0,0.03448275862069,0.25,0.5,0,0,0,0,0.05518427563068,0,4.75
"पग",0,0.5,0.379310344827586,0.25,0,0.282258064516129,0,0,0,0.033004642563112,0,4
"गोड़",0.4,0,0.03448275862069,0.25,0.5,0,0,0,0,0.003712462792099,0,3.75
"टँगड़ी",0.8,0,0.03448275862069,0.5,0.75,0,0,0,0.333333333333333,9.08432983384761E-06,0,4.75
"पाद",0.2,0.333333333333333,0.310344827586207,0.25,0.25,0.064516129032258,0,0,0,0.018332177604705,0,4.57142857142857
"लात",0.2,0.166666666666667,0.137931034482759,0.25,0.25,0.104838709677419,0,0,0,0.032918583207919,0,4.75
"पौ",0,1,1,0,0.25,1,1,0,0,0.265814258910494,0,3.36363636363636
"यथार्थवादी",1,0.333333333333333,0.090909090909091,1,1,1,0,0.5,1,0.00855696373598,0,3.71428571428571
"सत्यवादी",0.666666666666667,0,0,0.75,0.5,0,0,0.5,0.75,0.002450870024957,0,4.71428571428571
"सत्यभाषी",0.666666666666667,0,0,0.75,0.5,0,0,0.5,0.75,2.63528846290972E-05,0,4.42857142857143
"सत्यवक्ता",0.833333333333333,0,0,1,0.5,0,0,1,0.75,5.53416765243266E-05,0,4
"साँचा",0.166666666666667,1,0.545454545454545,0,0.5,1,1,0,0.25,0.005550035413029,0,4.125
"साँच",0,0.333333333333333,1,0,0,0.2,0,0,0,0.001291318349148,0,4.33333333333333
"सांचा",0.166666666666667,0.666666666666667,0.454545454545454,0,0.5,0.8,1,0,0.25,0.006106093148474,0,4.25
"सांच",0,0.333333333333333,1,0,0,0.2,0,0,0,0.002066109696166,0,3.88888888888889
"इशारा",0.666666666666667,0.666666666666667,0.230769230769231,0,1,1,0,0,1,0.365618894622578,0,4.66666666666667
"इंगित",0.666666666666667,0,0,0,1,0,0,0,0.5,0.047070407857265,0,5
"मुद्रा",1,1,1,1,1,0.940298507462687,1,1,0.5,0.361342891455174,0,4
"सान",0,0.166666666666667,0.102564102564103,0,0,0.149253731343284,0,0,0,0.047001890999792,0,3.66666666666667
"दवाखाना",0,1,1,0,0.333333333333333,1,1,0,0.5,0.000960816767597,0,3.5
"वयोवृद्ध",0.833333333333333,0,0.294117647058824,1,0.666666666666667,0,0,1,0.5,0.017033904398356,0,3.83333333333333
"वृद्ध",0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.189189189189189,0.142857142857143,1,0,0.12972828111825,0,4.85714285714286
"बूढ़ा",0.333333333333333,0,0,0,0.666666666666667,0.189189189189189,0.142857142857143,0,0.25,0.005268352626659,0,4.42857142857143
"बुड्ढा",0.5,0,0,0.333333333333333,0.666666666666667,0.189189189189189,0.142857142857143,1,0.25,0.021282575871468,0,4.28571428571429
"बुढ़वा",0.5,0,0,0.333333333333333,0.666666666666667,0.189189189189189,0.142857142857143,0,0.25,0.002392328860245,0,3.57142857142857
"बुजुर्ग",0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,1,1,0.25,0.688016785520528,0,4.625
"बुज़ुर्ग",0.833333333333333,1,1,0.666666666666667,1,1,1,1,0.25,0.013681642347955,0,4.625
"उम्ररसीद",0.833333333333333,0,0.294117647058824,1,0.666666666666667,0,0,1,0.75,0,0,3.33333333333333
"उमररसीद",0.666666666666667,0,0.294117647058824,1,0.333333333333333,0,0,0,1,0,0,3.16666666666667
"उम्रदराज",0.833333333333333,0,0.294117647058824,1,0.666666666666667,0,0,1,0.75,0.018864101340619,0,3.66666666666667
"उम्रदराज़",1,0,0.294117647058824,1,1,0,0,1,0.75,0.002830268842858,0,3.5
"ज़ईफ़",0.333333333333333,0,0.294117647058824,0,0.666666666666667,0,0,0,0,0,0,2.83333333333333
"जईफ",0,0,0.294117647058824,0,0,0,0,0,0,7.84370118113067E-05,0,2.83333333333333
"गौतमी",0.166666666666667,1,1,0.25,0.333333333333333,1,1,0,0,0.09819457720437,0,4
"गुड्डा",1,1,1,0,1,0.75,0,1,0,0.034780605781412,0,4.66666666666667
"पुतला",0,1,0.5,0,0,1,1,0,0,1,0,3.33333333333333
"संवेदना",0.5,0.166666666666667,0.08955223880597,0.5,0.5,0.357142857142857,0.003717472118959,0,0.333333333333333,0.435729067688018,0,4
"सहानुभूति",1,0,0,1,1,0,0,0,1,0.273083982613509,0,4
"हमदर्दी",0.5,0,0,1,0,0,0,1,0.666666666666667,0,0,3.71428571428571
"अनुभूति",0.5,0,0.044776119402985,0,1,0.142857142857143,0.003717472118959,0,0.666666666666667,0.136414532264001,0,3.66666666666667
"अहसास",0,0,0.044776119402985,0,0,0.142857142857143,0.003717472118959,0,0.333333333333333,0.255456156440614,0,4
"संज्ञा",0.25,1,1,0,0.5,1,1,1,0,0.050118039384769,0,3.85714285714286
"अनुभव",0,0.333333333333333,0.149253731343284,0,0,0.785714285714286,0.052044609665428,0,0.333333333333333,1,0,4
"पत्रिका",1,0.4,0.314285714285714,1,1,0.466666666666667,0.551971326164875,1,1,0.627223430646187,0,3.3
"मैगज़ीन",1,0,0,1,1,0.033333333333333,0,0,1,4.16697919010592E-06,0,4.5
"मैगजीन",0.8,0,0,1,0.666666666666667,0.033333333333333,0,0,1,0.083125733753109,0,4.5
"मैगज़िन",1,0,0,1,1,0.033333333333333,0,0,1,1.10150239070213E-05,0,4.66666666666667
"मैगजिन",0.8,0,0,1,0.666666666666667,0.033333333333333,0,0,1,0.000983437373709,0,4.16666666666667
"पत्र",0.4,1,1,0.5,0.333333333333333,1,1,1,0.5,1,0,4.09090909090909
"चिट्ठी",0.8,0,0.114285714285714,0.5,1,0,0.175627240143369,1,0.5,0.079969886630386,0,4.5
"ख़त",0.2,0,0.114285714285714,0,0.333333333333333,0,0.175627240143369,0,0,0.016684584677184,0,4.4
"खत",0,0,0.114285714285714,0,0,0,0.175627240143369,0,0,0.028449355923917,0,3.8
"मकतूब",0.6,0,0.114285714285714,1,0.333333333333333,0,0.175627240143369,0,1,0.000261130695913,0,2.9
"लेटर",0.4,0,0.114285714285714,0.5,0.333333333333333,0,0.175627240143369,0,0.5,0.042111491695211,0,4.6
"खौफ",0,0.333333333333333,0.115384615384615,0,0.333333333333333,0.034883720930233,0,0,0,0.064464630394998,0,4.33333333333333
"ख़ौफ़",0.5,0.333333333333333,0.115384615384615,0,1,0.034883720930233,0,0,0,0,0,4.66666666666667
"त्रास",0.5,0.333333333333333,0.115384615384615,0.5,0.666666666666667,0.034883720930233,0,1,0.5,0.004778248124023,0,2.66666666666667
"भीति",0.25,0,0,0,0.666666666666667,0,0,0,0.5,0.000100126270352,0,2.66666666666667
"दहशत",0.25,0.333333333333333,0.057692307692308,1,0,0.162790697674419,0,0,1,0.110995533255828,0,3.33333333333333
"क्षोभ",0.5,1,1,0.5,0.666666666666667,1,1,1,0.5,0.034917072039056,0,3.30769230769231
"खग",0,0.6,0.188679245283019,0.166666666666667,0,0.131578947368421,0.106538637402835,0,0,0.01255152925054,0,3.6
"द्विजाति",0.6,0.8,0.611320754716981,0.5,0.8,0.460526315789474,0.037037037037037,0.333333333333333,0.75,0.00122143886635,0,3.42857142857143
"प्राकृतिक",1,1,0.944444444444444,1,1,0,0,1,1,0.588405812378448,0,4.5
"क़ुदरती",0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.75,0,0,0,0.5,0,0,3.75
"कुदरती",0.5,0,0.111111111111111,0.666666666666667,0.5,0.24390243902439,0,0,0.5,0.003308790651921,0,4.25
"प्राकृत",0.666666666666667,0,0,0.666666666666667,0.75,0.121951219512195,0,1,0.5,0.045667272781471,0,4.25
"नेचुरल",0.5,0.333333333333333,0.111111111111111,0.666666666666667,0.5,0.317073170731707,0,0,0.5,0.059170715712284,0,4.25
"स्वाभाविक",1,0,0.055555555555556,1,1,0.121951219512195,0,1,1,0.558678868453215,0,4.25
"सहज",0,0,0.055555555555556,0.333333333333333,0,0.121951219512195,0,0,0,0.76227382478314,0,4.75
"पैदाइशी",0.666666666666667,0.666666666666667,0.444444444444444,0.333333333333333,1,0,0,0,0.5,0.010433123677229,0,4.25
"वास्तविक",0.833333333333333,0,0.277777777777778,1,0.75,0,0,1,0.5,0.145742468363076,0,4.5
"असली",0.166666666666667,1,1,0,0.5,0,0,0,0,0.40724676607823,0,4.5
"असल",0,0.333333333333333,0.388888888888889,0,0.25,1,1,0,0,0.24361561590718,0,4.75
"वास्तव",0.5,0,0.277777777777778,0.666666666666667,0.5,0,0,1,0,0.248177702350145,0,4.25
"अकूट",0.166666666666667,0,0.277777777777778,0,0.5,0,0,0,0,7.90584663711637E-05,0,3
"रसिए",0.285714285714286,0.714285714285714,0.109090909090909,0,0.666666666666667,0.861538461538462,0.112203112203112,0,0.5,0,0,4.5
"रस",0,0.714285714285714,0.109090909090909,0,0,0.861538461538462,0.112203112203112,0,0.25,0.482026074581286,0,5
"अरक",0.142857142857143,0.285714285714286,0.084090909090909,0,0.333333333333333,0.361538461538461,0.042588042588043,0,0.5,0.00016487846903,0,3.25
"अर्क",0.285714285714286,1,1,0,0.666666666666667,1,1,1,0.25,0.048340616975229,0,3.0327868852459
"जूस",0.142857142857143,0,0,0,0.333333333333333,0.023076923076923,0.028665028665029,0,0.25,0.007332344062519,0,5
"झोल",0.142857142857143,0.142857142857143,0.052272727272727,0,0.333333333333333,0.361538461538461,0.003276003276003,0,0.25,0.019057519057519,0,5
"स्वाद",0.428571428571429,0.071428571428572,0.036363636363636,0.25,0.666666666666667,0.284615384615385,0.014742014742015,1,0.5,0.233440229208025,0,5
"जायका",0.428571428571429,0,0.011363636363636,0.25,0.666666666666667,0.030769230769231,0.012285012285012,0,0.5,0.022542667452024,0,4.66666666666667
